step,train_generator,generator_loss,critic_loss,learning_rate,critic_learning_rate,step_time,sigma_mean,video_dmd_loss,audio_dmd_loss,dmd_gradient_norm,audio_dmd_gradient_norm,video_distill_loss,audio_distill_loss,video_transition_loss,audio_transition_loss,video_quality_loss,audio_quality_loss,clean_video_loss,clean_audio_loss,dmd_weight_scale,video_critic_loss,audio_critic_loss,train_critic
489,0,,0.00462231,2.00000000e-07,1.00000000e-07,11.612017,0.99374998,,,,,,,,,,,,,,0.004580563399940729,0.0008349543204531074,1
490,1,0.04633155,0.01109307,2.00000000e-07,1.00000000e-07,56.825238,0.98750001,0.4838023781776428,0.8618662357330322,0.6612579822540283,0.9705138802528381,0.00369474571198225,6.328216841211542e-05,1.4800406233916874e-07,2.5349793375539775e-09,0.014432176947593689,0.013663397170603275,1.721638798713684,0.8461688756942749,0.491,0.011063029989600182,0.0006008209893479943,1
491,0,,0.00575743,2.00000000e-07,1.00000000e-07,15.110032,0.98124999,,,,,,,,,,,,,,0.005738760344684124,0.00037341483402997255,1
492,0,,0.01042463,2.00000000e-07,1.00000000e-07,17.948347,0.97500002,,,,,,,,,,,,,,0.01039436087012291,0.0006053399411030114,1
493,1,0.05448718,0.00679896,2.00000000e-07,1.00000000e-07,66.210036,0.90937501,0.6777599453926086,0.8763626217842102,0.8333210349082947,1.0053536891937256,0.002420538105070591,0.00015817166422493756,9.950155799742788e-05,6.501993539131945e-06,0.015719270333647728,0.014706259593367577,1.8321963548660278,1.6041839122772217,0.494,0.006683710031211376,0.002304903231561184,1
494,0,,0.00303825,2.00000000e-07,1.00000000e-07,20.652894,0.72500002,,,,,,,,,,,,,,0.003023979254066944,0.00028547210968099535,1
495,0,,0.00034529,2.00000000e-07,1.00000000e-07,23.915478,0.42187500,,,,,,,,,,,,,,0.000342411280144006,5.758305633207783e-05,1
496,1,0.03621713,0.00036609,2.00000000e-07,1.00000000e-07,46.681043,1.00000000,0.5799570083618164,0.6329658627510071,0.7633523941040039,0.8129104375839233,5.339588096830994e-05,7.074776658555493e-05,2.085790207217997e-09,2.763613338174764e-09,0.009715380147099495,0.015829188749194145,0.8407472968101501,1.030668020248413,0.497,0.0003470573865342885,0.00038060592487454414,1
497,0,,0.00224457,2.00000000e-07,1.00000000e-07,12.704702,0.99374998,,,,,,,,,,,,,,0.0022184038534760475,0.0005234054988250136,1
498,0,,0.01631450,2.00000000e-07,1.00000000e-07,14.241445,0.98750001,,,,,,,,,,,,,,0.016280831769108772,0.0006733068730682135,1
499,1,0.04109066,0.00534678,2.00000000e-07,1.00000000e-07,57.566852,0.98124999,0.6838157176971436,0.9747541546821594,0.8365094065666199,1.0775741338729858,0.0007325467886403203,9.59638855420053e-05,2.971878032553832e-08,3.893143585287362e-09,0.007891528308391571,0.012915358878672123,1.2190274000167847,0.969038188457489,0.5,0.005204778164625168,0.0028400414157658815,1
500,0,,0.00277535,2.00000000e-07,1.00000000e-07,17.911992,0.97500002,,,,,,,,,,,,,,0.0027492516674101353,0.0005218969890847802,1
501,0,,0.00493039,2.00000000e-07,1.00000000e-07,21.428538,0.90937501,,,,,,,,,,,,,,0.004707806743681431,0.004451582673937082,1
502,1,0.04982254,0.00103827,2.00000000e-07,1.00000000e-07,69.823498,0.72500002,0.5732548236846924,0.7600302696228027,0.7784632444381714,0.9050774574279785,0.00039215461583808064,0.0002445739519316703,6.855274841655046e-05,4.2754098103614524e-05,0.015600922517478466,0.016637466847896576,1.8326035737991333,1.3233784437179565,0.503,0.0010271909413859248,0.0002215679851360619,1
503,0,,0.00072797,2.00000000e-07,1.00000000e-07,21.798665,0.42187500,,,,,,,,,,,,,,0.0007249081390909851,6.128083623480052e-05,1
504,0,,0.00039895,2.00000000e-07,1.00000000e-07,12.635482,1.00000000,,,,,,,,,,,,,,0.00038313886034302413,0.0003162689972668886,1
505,1,0.02934324,0.00164913,2.00000000e-07,1.00000000e-07,51.767709,0.99374998,0.40005409717559814,0.804170548915863,0.6268225312232971,0.8869900703430176,0.00032324536005035043,7.998006185516715e-05,1.2785947411941834e-08,3.1635858377399018e-09,0.004668706096708775,0.01806912012398243,1.0671621561050415,0.9492080807685852,0.506,0.0016077730106189847,0.0008271652623079717,1
506,0,,0.00570585,2.00000000e-07,1.00000000e-07,14.903440,0.98750001,,,,,,,,,,,,,,0.005666154436767101,0.0007938210037536919,1
507,0,,0.00857300,2.00000000e-07,1.00000000e-07,16.428529,0.98124999,,,,,,,,,,,,,,0.00856061838567257,0.00024756701895967126,1
508,1,0.04335006,0.00996333,2.00000000e-07,1.00000000e-07,60.333622,0.97500002,0.5126549005508423,0.6921887993812561,0.7290409207344055,0.8545859456062317,0.0007275773677974939,0.00015312425966840237,3.2961634133243933e-06,6.937030434528424e-07,0.009132849983870983,0.013449250720441341,1.9229668378829956,1.270564079284668,0.509,0.00861250702291727,0.02701645717024803,1
509,0,,0.00320171,2.00000000e-07,1.00000000e-07,20.836761,0.90937501,,,,,,,,,,,,,,0.003186645917594433,0.00030131539097055793,1
510,0,,0.00311200,2.00000000e-07,1.00000000e-07,20.548990,0.72500002,,,,,,,,,,,,,,0.0030987325590103865,0.00026533371419645846,1
511,1,0.04654140,0.00042508,2.00000000e-07,1.00000000e-07,73.217834,0.42187500,0.6080471873283386,0.8344013690948486,0.830277681350708,0.9923322796821594,0.00010896680760197341,8.924497706175316e-06,0.00010896680760197341,8.924497706175316e-06,0.01208314299583435,0.01255600992590189,1.7766953706741333,1.0010260343551636,0.512,0.00041847710963338614,0.0001320282754022628,1
512,0,,0.00027354,2.00000000e-07,1.00000000e-07,9.569998,1.00000000,,,,,,,,,,,,,,0.00025953559088520706,0.0002799902285914868,1
513,0,,0.00635359,2.00000000e-07,1.00000000e-07,13.003058,0.99374998,,,,,,,,,,,,,,0.006336070131510496,0.0003504031046759337,1
514,1,0.04511089,0.00379470,2.00000000e-07,1.00000000e-07,54.209636,0.98750001,0.6516924500465393,1.120418667793274,0.7933420538902283,1.1548038721084595,0.0010766700142994523,0.00017867458518594503,4.3129251281470715e-08,7.157434200877333e-09,0.009284352883696556,0.018491210415959358,1.354657530784607,1.571323037147522,0.515,0.0037502781488001347,0.0008884501876309514,1
515,0,,0.00421385,2.00000000e-07,1.00000000e-07,15.486161,0.98124999,,,,,,,,,,,,,,0.004198870155960321,0.00029953799094073474,1
516,0,,0.00736806,2.00000000e-07,1.00000000e-07,20.305452,0.97500002,,,,,,,,,,,,,,0.00735269021242857,0.00030738612986169755,1
517,1,0.06441180,0.00580222,2.00000000e-07,1.00000000e-07,66.823855,0.90937501,0.7114736437797546,0.7834182977676392,0.8709717988967896,0.9180411696434021,0.0010816213907673955,6.529979145852849e-05,4.446243474376388e-05,2.684291757759638e-06,0.019977139309048653,0.03002072684466839,1.9578042030334473,2.9510629177093506,0.518,0.005775421392172575,0.0005359543138183653,1
518,0,,0.00187190,2.00000000e-07,1.00000000e-07,21.230523,0.72500002,,,,,,,,,,,,,,0.0018456149846315384,0.0005256292643025517,1
519,0,,0.00054496,2.00000000e-07,1.00000000e-07,24.955525,0.42187500,,,,,,,,,,,,,,0.0005390386795625091,0.00011838012869702652,1
520,1,0.05402743,0.00063427,2.00000000e-07,1.00000000e-07,47.699669,1.00000000,0.8165102601051331,0.7046870589256287,0.9522218108177185,0.879919707775116,9.841563587542623e-05,7.814869604771957e-05,3.844388807294763e-09,3.0527098626720317e-09,0.01377404760569334,0.0273570753633976,1.1572483777999878,2.2109012603759766,0.521,0.0005559755954891443,0.0015658048214390874,1
521,0,,0.00618247,2.00000000e-07,1.00000000e-07,12.731293,0.99374998,,,,,,,,,,,,,,0.006149766501039267,0.0006540989270433784,1
522,0,,0.00651320,2.00000000e-07,1.00000000e-07,14.564197,0.98750001,,,,,,,,,,,,,,0.006461975630372763,0.0010245144367218018,1
523,1,0.03749624,0.00442706,2.00000000e-07,1.00000000e-07,56.903475,0.98124999,0.5832458734512329,1.0964008569717407,0.7625019550323486,1.0452414751052856,0.0007819699821993709,6.022046727593988e-05,3.1723836002583994e-08,2.4431245915224054e-09,0.007646421901881695,0.010207749903202057,1.126319169998169,0.8863314986228943,0.524,0.00439145602285862,0.000712059554643929,1
524,0,,0.01278483,2.00000000e-07,1.00000000e-07,17.815706,0.97500002,,,,,,,,,,,,,,0.012663719244301319,0.0024221232160925865,1
525,0,,0.00558235,2.00000000e-07,1.00000000e-07,18.452766,0.90937501,,,,,,,,,,,,,,0.005531232804059982,0.0010224402649328113,1
526,1,0.05131250,0.00180450,2.00000000e-07,1.00000000e-07,66.889463,0.72500002,0.6139264702796936,0.8010464906692505,0.8226525187492371,0.967413604259491,0.0002274341823067516,9.663205128163099e-05,3.975789149990305e-05,1.6892299754545093e-05,0.014465434476733208,0.022351836785674095,1.651774287223816,1.9226597547531128,0.527,0.0017888217698782682,0.0003135401348117739,1
527,0,,0.00050886,2.00000000e-07,1.00000000e-07,24.056179,0.42187500,,,,,,,,,,,,,,0.0005040998221375048,9.513627446722239e-05,1
528,0,,0.00160235,2.00000000e-07,1.00000000e-07,10.655523,1.00000000,,,,,,,,,,,,,,0.0015766557771712542,0.0005139526911079884,1
529,1,0.04677179,0.00629171,2.00000000e-07,1.00000000e-07,55.190165,0.99374998,0.6609886288642883,0.1577586680650711,0.8183912634849548,0.4058094322681427,0.003051195526495576,0.0005277545424178243,1.2068990429270343e-07,2.087546313589428e-08,0.01149248331785202,0.014051980338990688,1.2218424081802368,1.2248237133026123,0.53,0.006075358018279076,0.004327142145484686,1
530,0,,0.00701216,2.00000000e-07,1.00000000e-07,14.535963,0.98750001,,,,,,,,,,,,,,0.0069790491834282875,0.0006622659275308251,1
531,0,,0.00444973,2.00000000e-07,1.00000000e-07,16.305407,0.98124999,,,,,,,,,,,,,,0.0044262767769396305,0.0004690076457336545,1
532,1,0.05096856,0.00348160,2.00000000e-07,1.00000000e-07,62.391496,0.97500002,0.754534900188446,0.8038485050201416,0.8435414433479309,0.9172658920288086,0.0025840613525360823,0.0010721267899498343,1.1706641998898704e-05,4.85708824271569e-06,0.011027626693248749,0.017224116250872612,1.2782937288284302,1.5845749378204346,0.533,0.003449826268479228,0.0006353904609568417,1
533,0,,0.00452158,2.00000000e-07,1.00000000e-07,18.746242,0.90937501,,,,,,,,,,,,,,0.004459497053176165,0.001241672202013433,1
534,0,,0.00202561,2.00000000e-07,1.00000000e-07,20.671628,0.72500002,,,,,,,,,,,,,,0.0020041048992425203,0.00043015615665353835,1
535,1,0.04689860,0.00050503,2.00000000e-07,1.00000000e-07,72.794827,0.42187500,0.6064830422401428,0.7833613157272339,0.814283549785614,0.9676460027694702,0.00012544746277853847,1.8960137822432443e-05,0.00012544746277853847,1.8960137822432443e-05,0.012478042393922806,0.01760977692902088,1.4541302919387817,1.6092036962509155,0.536,0.0005021023098379374,5.864384365850128e-05,1
536,0,,0.00039204,2.00000000e-07,1.00000000e-07,9.397982,1.00000000,,,,,,,,,,,,,,0.0003768353199120611,0.0003040530427824706,1
537,0,,0.00115919,2.00000000e-07,1.00000000e-07,11.882221,0.99374998,,,,,,,,,,,,,,0.001134294318035245,0.0004978708457201719,1
538,1,0.04507024,0.00867419,2.00000000e-07,1.00000000e-07,51.236967,0.98750001,0.6734464764595032,0.618858814239502,0.8511790037155151,0.8199430704116821,0.0025581561494618654,0.000278796796919778,1.0247460124901409e-07,1.1168008740014557e-08,0.01050950400531292,0.011049741879105568,1.1517233848571777,1.0064581632614136,0.539,0.008655300363898277,0.0003777726669795811,1
539,0,,0.00629415,2.00000000e-07,1.00000000e-07,14.961069,0.98124999,,,,,,,,,,,,,,0.006164330989122391,0.0025963718071579933,1
540,0,,0.01092671,2.00000000e-07,1.00000000e-07,18.224900,0.97500002,,,,,,,,,,,,,,0.010840289294719696,0.0017283912748098373,1
541,1,0.05055562,0.00678625,2.00000000e-07,1.00000000e-07,66.829687,0.90937501,0.6468925476074219,0.7326263785362244,0.8347374796867371,0.887006402015686,0.0005030535976402462,9.316893556388095e-05,2.0679128283518367e-05,3.829913111985661e-06,0.011694883927702904,0.015298573300242424,1.9521212577819824,0.8983005881309509,0.542,0.006729367654770613,0.0011375969043001533,1
542,0,,0.00131003,2.00000000e-07,1.00000000e-07,20.801943,0.72500002,,,,,,,,,,,,,,0.0012832890497520566,0.0005347718251869082,1
543,0,,0.00044283,2.00000000e-07,1.00000000e-07,23.353557,0.42187500,,,,,,,,,,,,,,0.00043977954192087054,6.099054007790983e-05,1
544,1,0.03350813,0.00066210,2.00000000e-07,1.00000000e-07,45.881667,1.00000000,0.5758795142173767,0.8214319348335266,0.7920892238616943,0.9231528639793396,8.886329305823892e-05,7.580762030556798e-05,3.471253950948494e-09,2.961259015776818e-09,0.007869306951761246,0.00994857121258974,0.6599787473678589,0.7237465381622314,0.545,0.0006207309197634459,0.0008274424471892416,1
545,0,,0.00619200,2.00000000e-07,1.00000000e-07,12.933005,0.99374998,,,,,,,,,,,,,,0.006179836578667164,0.00024330703308805823,1
546,0,,0.01260829,2.00000000e-07,1.00000000e-07,14.694367,0.98750001,,,,,,,,,,,,,,0.01254808995872736,0.0012040790170431137,1
547,1,0.04818333,0.00859208,2.00000000e-07,1.00000000e-07,61.774790,0.98124999,0.5861040353775024,0.475989431142807,0.7393163442611694,0.7163699269294739,0.0017820688663050532,0.00011225310299778357,7.229699150457236e-08,4.554010502033634e-09,0.014214834198355675,0.011567540466785431,1.6016559600830078,0.7976070642471313,0.548,0.00855791475623846,0.0006832125363871455,1
548,0,,0.01102533,2.00000000e-07,1.00000000e-07,18.008010,0.97500002,,,,,,,,,,,,,,0.011007157154381275,0.0003633734886534512,1
549,0,,0.00499894,2.00000000e-07,1.00000000e-07,19.385946,0.90937501,,,,,,,,,,,,,,0.004976491443812847,0.00044906578841619194,1
550,1,0.06233296,0.00223337,2.00000000e-07,1.00000000e-07,67.994036,0.72500002,0.6345124840736389,0.7315776944160461,0.8196073770523071,0.8981407880783081,0.0005438918597064912,5.4836873459862545e-05,9.507800859864801e-05,9.586061423760839e-06,0.021117543801665306,0.015210126526653767,2.4323668479919434,1.1627230644226074,0.551,0.0022200862877070904,0.00026561948470771313,1
551,0,,0.00030840,2.00000000e-07,1.00000000e-07,21.746043,0.42187500,,,,,,,,,,,,,,0.0003041797608602792,8.431514288531616e-05,1
552,0,,0.00048122,2.00000000e-07,1.00000000e-07,10.435666,1.00000000,,,,,,,,,,,,,,0.0004607078153640032,0.00041034125024452806,1
553,1,0.04751303,0.00429628,2.00000000e-07,1.00000000e-07,51.376609,0.99374998,0.7453945279121399,1.2909595966339111,0.8889618515968323,1.254876971244812,0.0007697407272644341,5.5733358749421313e-05,3.0447051102555633e-08,2.2045363312628297e-09,0.010082270950078964,0.007928242906928062,1.3977328538894653,0.7288044691085815,0.554,0.004238904919475317,0.0011474804487079382,1
554,0,,0.00706031,2.00000000e-07,1.00000000e-07,13.595680,0.98750001,,,,,,,,,,,,,,0.00704797962680459,0.000246507755946368,1
555,0,,0.00579666,2.00000000e-07,1.00000000e-07,16.625494,0.98124999,,,,,,,,,,,,,,0.005676080007106066,0.0024116206914186478,1
556,1,0.04608969,0.00502847,2.00000000e-07,1.00000000e-07,61.332121,0.97500002,0.7683600187301636,0.6217327117919922,0.9137334823608398,0.8363292217254639,0.0009243017993867397,0.00014824068057350814,4.187389095022809e-06,6.715789027111896e-07,0.00931286159902811,0.010937979444861412,1.1053459644317627,0.8724950551986694,0.557,0.005013587418943644,0.00029760526376776397,1
557,0,,0.01561094,2.00000000e-07,1.00000000e-07,20.858329,0.90937501,,,,,,,,,,,,,,0.015587507747113705,0.0004686884640250355,1
558,0,,0.00205385,2.00000000e-07,1.00000000e-07,22.563494,0.72500002,,,,,,,,,,,,,,0.002037688624113798,0.00032325959182344377,1
559,1,0.04216429,0.00057851,2.00000000e-07,1.00000000e-07,71.651685,0.42187500,0.5456534028053284,0.7540568709373474,0.7843881249427795,0.932840883731842,8.493383938912302e-05,1.573721965542063e-05,8.493383938912302e-05,1.573721965542063e-05,0.011144080199301243,0.012442232109606266,1.3611781597137451,1.0561996698379517,0.56,0.000573181954678148,0.0001064810057869181,1
560,0,,0.00076559,2.00000000e-07,1.00000000e-07,9.653310,1.00000000,,,,,,,,,,,,,,0.0007355989655479789,0.0005998690030537546,1
561,0,,0.00317732,2.00000000e-07,1.00000000e-07,14.094460,0.99374998,,,,,,,,,,,,,,0.003152254270389676,0.0005013261688873172,1
562,1,0.05347630,0.00914062,2.00000000e-07,1.00000000e-07,55.321868,0.98750001,0.44372010231018066,0.8238289952278137,0.658569872379303,0.9669051766395569,0.004241271410137415,7.985014235600829e-05,1.6989682194434863e-07,3.198632470002849e-09,0.020003020763397217,0.009703128598630428,2.051046371459961,0.5250127911567688,0.563,0.009117743000388145,0.000457502668723464,1
563,0,,0.00448627,2.00000000e-07,1.00000000e-07,15.829360,0.98124999,,,,,,,,,,,,,,0.0043049342930316925,0.0036266532260924578,1
564,0,,0.01159761,2.00000000e-07,1.00000000e-07,17.984524,0.97500002,,,,,,,,,,,,,,0.011574780568480492,0.00045655525173060596,1
565,1,0.05134672,0.00247773,2.00000000e-07,1.00000000e-07,67.258099,0.90937501,0.7167319655418396,0.7381443381309509,0.8184496760368347,0.8830744028091431,0.0019923828076571226,0.00011521869600983337,8.190130029106513e-05,4.7363191697513685e-06,0.012382479384541512,0.012436671182513237,1.453198790550232,1.0013505220413208,0.566,0.002392170485109091,0.0017112293280661106,1
566,0,,0.00138029,2.00000000e-07,1.00000000e-07,20.670213,0.72500002,,,,,,,,,,,,,,0.0013692809734493494,0.0002201216557295993,1
567,0,,0.00050224,2.00000000e-07,1.00000000e-07,23.056792,0.42187500,,,,,,,,,,,,,,0.0004987092106603086,7.054083835100755e-05,1
568,1,0.04561829,0.00027615,2.00000000e-07,1.00000000e-07,47.880368,1.00000000,0.6567975878715515,0.5855825543403625,0.8453959226608276,0.81296306848526,0.00017745356308296323,0.00010564979311311617,6.931831553202983e-09,4.126917030333743e-09,0.010622100904583931,0.01977318897843361,1.0999106168746948,1.484850287437439,0.569,0.0002499170077499002,0.0005245921202003956,1
569,0,,0.00127844,2.00000000e-07,1.00000000e-07,13.200894,0.99374998,,,,,,,,,,,,,,0.001222774269990623,0.0011133344378322363,1
570,0,,0.01184152,2.00000000e-07,1.00000000e-07,14.447993,0.98750001,,,,,,,,,,,,,,0.011809592135250568,0.0006384886219166219,1
571,1,0.05783635,0.00379329,2.00000000e-07,1.00000000e-07,56.699448,0.98124999,0.6587204933166504,0.8707219362258911,0.8070247173309326,1.0006103515625,0.003978181630373001,0.0005091677303425968,1.6139135539106064e-07,2.0656418797670995e-08,0.017302893102169037,0.007931245490908623,1.9421923160552979,0.6358329653739929,0.572,0.003778075100854039,0.00030434783548116684,1
572,0,,0.01505756,2.00000000e-07,1.00000000e-07,16.969328,0.97500002,,,,,,,,,,,,,,0.014481616206467152,0.011518892832100391,1
573,0,,0.00762027,2.00000000e-07,1.00000000e-07,18.589079,0.90937501,,,,,,,,,,,,,,0.007217100355774164,0.008063483983278275,1
574,1,0.05742665,0.00123440,2.00000000e-07,1.00000000e-07,68.656868,0.72500002,0.6470719575881958,0.8202371597290039,0.8270471692085266,0.9857491254806519,0.0005098669207654893,6.958076846785843e-05,8.913009514799342e-05,1.2163450264779385e-05,0.019465867429971695,0.01697743870317936,1.6819835901260376,1.6460860967636108,0.575,0.0012220547068864107,0.00024694003514014184,1
575,0,,0.00061630,2.00000000e-07,1.00000000e-07,22.251319,0.42187500,,,,,,,,,,,,,,0.000610555347520858,0.00011484583228593692,1
576,0,,0.00032054,2.00000000e-07,1.00000000e-07,11.595268,1.00000000,,,,,,,,,,,,,,0.0002985445025842637,0.00043981941416859627,1
577,1,0.05144553,0.00234242,2.00000000e-07,1.00000000e-07,53.687977,0.99374998,0.7067065238952637,0.7557560205459595,0.8792867660522461,0.8402440547943115,0.0011216189013794065,4.7393838030984625e-05,4.436555656184282e-08,1.8746273422465265e-09,0.010944884270429611,0.01666925847530365,1.6102677583694458,0.9155163168907166,0.578,0.0023271453101187944,0.00030552863609045744,1
578,0,,0.00451721,2.00000000e-07,1.00000000e-07,14.062562,0.98750001,,,,,,,,,,,,,,0.0044915820471942425,0.000512498605530709,1
579,0,,0.01266890,2.00000000e-07,1.00000000e-07,16.244483,0.98124999,,,,,,,,,,,,,,0.012534375302493572,0.002690397435799241,1
580,1,0.06534528,0.01645880,2.00000000e-07,1.00000000e-07,62.352821,0.97500002,0.629176914691925,0.617734432220459,0.7984461188316345,0.8349612355232239,0.00510426377877593,0.00015056798292789608,2.312398464709986e-05,6.821218221375602e-07,0.02289416827261448,0.012081961147487164,2.118877410888672,1.1776721477508545,0.581,0.01641242764890194,0.0009274235344491899,1
581,0,,0.00464195,2.00000000e-07,1.00000000e-07,17.700003,0.90937501,,,,,,,,,,,,,,0.00452280743047595,0.00238285050727427,1
582,0,,0.00118059,2.00000000e-07,1.00000000e-07,21.109986,0.72500002,,,,,,,,,,,,,,0.0011706749210134149,0.00019832098041661084,1
583,1,0.05434327,0.00041117,2.00000000e-07,1.00000000e-07,79.538315,0.42187500,0.6162938475608826,0.8092551231384277,0.8384525179862976,0.9688844680786133,0.00013256816600915045,1.0041185305453837e-05,0.00013256816600915045,1.0041185305453837e-05,0.014855370856821537,0.013553922064602375,2.073077917098999,1.0545406341552734,0.584,0.0004052398435305804,0.00011868876026710495,1
584,0,,0.00037181,2.00000000e-07,1.00000000e-07,9.639608,1.00000000,,,,,,,,,,,,,,0.00035041983937844634,0.00042783870594576,1
585,0,,0.00198512,2.00000000e-07,1.00000000e-07,13.361230,0.99374998,,,,,,,,,,,,,,0.0019483708310872316,0.0007348962244577706,1
586,1,0.04896665,0.01120445,2.00000000e-07,1.00000000e-07,57.391469,0.98750001,0.8250054121017456,0.5111464858055115,0.9191586375236511,0.7654015421867371,0.0017287262016907334,0.0001879336778074503,6.9249288969786e-08,7.528258016975542e-09,0.00899470318108797,0.011298814788460732,0.969771146774292,0.9719541668891907,0.587,0.011186933144927025,0.0003502570034470409,1
587,0,,0.00750541,2.00000000e-07,1.00000000e-07,16.241389,0.98124999,,,,,,,,,,,,,,0.007144732866436243,0.0072136023081839085,1
588,0,,0.01233609,2.00000000e-07,1.00000000e-07,18.829608,0.97500002,,,,,,,,,,,,,,0.012242496944963932,0.0018717671046033502,1
589,1,0.06006903,0.00360979,2.00000000e-07,1.00000000e-07,63.583337,0.90937501,0.6896870732307434,0.7694907188415527,0.8435265421867371,0.9321026802062988,0.0013846774818375707,0.00010553958418313414,5.692023114534095e-05,4.3384388845879585e-06,0.016904545947909355,0.01176866702735424,2.047637462615967,1.53467857837677,0.59,0.003507278161123395,0.0020502740517258644,1
590,0,,0.00183151,2.00000000e-07,1.00000000e-07,20.007350,0.72500002,,,,,,,,,,,,,,0.0018108340445905924,0.0004135652561672032,1
591,0,,0.00055346,2.00000000e-07,1.00000000e-07,23.888206,0.42187500,,,,,,,,,,,,,,0.0005479450337588787,0.00011020548845408484,1
592,1,0.04598569,0.00071619,2.00000000e-07,1.00000000e-07,47.404740,1.00000000,0.5976483225822449,0.7543104290962219,0.7997998595237732,0.8616963028907776,8.270177204394713e-05,0.00012099069863324985,3.2305624841910685e-09,4.7262633806610665e-09,0.007034739479422569,0.04217877611517906,0.7234025001525879,3.877401113510132,0.593,0.0006936949794180691,0.00044997702934779227,1
593,0,,0.00294766,2.00000000e-07,1.00000000e-07,13.090277,0.99374998,,,,,,,,,,,,,,0.0029337401501834393,0.00027833617059513927,1
594,0,,0.00522303,2.00000000e-07,1.00000000e-07,14.608201,0.98750001,,,,,,,,,,,,,,0.005186161492019892,0.0007373390253633261,1
595,1,0.05848624,0.00826985,2.00000000e-07,1.00000000e-07,60.057556,0.98124999,0.7466621994972229,0.8368224501609802,0.8859853744506836,0.9564197063446045,0.0028316942043602467,8.935276127886027e-05,1.1487937001675164e-07,3.6250282775540654e-09,0.013485009782016277,0.01443746779114008,1.814508080482483,0.9953795075416565,0.596,0.00825711339712143,0.0002546992036513984,1
596,0,,0.00738106,2.00000000e-07,1.00000000e-07,17.807688,0.97500002,,,,,,,,,,,,,,0.007342894561588764,0.0007633694331161678,1
597,0,,0.00244723,2.00000000e-07,1.00000000e-07,18.781335,0.90937501,,,,,,,,,,,,,,0.002415459370240569,0.0006354227080009878,1
598,1,0.04867189,0.00142984,2.00000000e-07,1.00000000e-07,70.511009,0.72500002,0.6335000991821289,0.6835412383079529,0.814001739025116,0.8840544819831848,0.00030852548661641777,0.00020667831995524466,5.393349420046434e-05,3.612954242271371e-05,0.01266910508275032,0.01831124909222126,1.2425073385238647,1.47407865524292,0.599,0.0014145574532449245,0.0003056259301956743,1
599,0,,0.00062272,2.00000000e-07,1.00000000e-07,21.701249,0.42187500,,,,,,,,,,,,,,0.0006177620380185544,9.921417222358286e-05,1
600,0,,0.00032345,2.00000000e-07,1.00000000e-07,12.634728,1.00000000,,,,,,,,,,,,,,0.0003045732737518847,0.0003775132354348898,1
601,1,0.02675721,0.00242190,2.00000000e-07,1.00000000e-07,54.395343,0.99374998,0.4402730166912079,0.8985769748687744,0.6728981733322144,0.9840436577796936,0.00014777027536183596,0.00010253696382278576,5.845047112984503e-09,4.055793034751787e-09,0.004463646560907364,0.006725782994180918,0.513043999671936,1.02747642993927,0.602,0.0023899762891232967,0.0006384268635883927,1
602,0,,0.00164779,2.00000000e-07,1.00000000e-07,13.736382,0.98750001,,,,,,,,,,,,,,0.001631308114156127,0.00032960440148599446,1
603,0,,0.00307794,2.00000000e-07,1.00000000e-07,17.053008,0.98124999,,,,,,,,,,,,,,0.0030636817682534456,0.00028511055279523134,1
604,1,0.04973349,0.00523837,2.00000000e-07,1.00000000e-07,61.767432,0.97500002,0.674985408782959,0.5168583393096924,0.839346170425415,0.7487314939498901,0.0009254905744455755,0.0004995580529794097,4.192775122646708e-06,2.2631618321611313e-06,0.013048610650002956,0.011144918389618397,1.2726632356643677,1.1369295120239258,0.605,0.005081270821392536,0.0031420632731169462,1
605,0,,0.00170960,2.00000000e-07,1.00000000e-07,18.096986,0.90937501,,,,,,,,,,,,,,0.0016874595312401652,0.00044285744661465287,1
606,0,,0.00136280,2.00000000e-07,1.00000000e-07,21.897377,0.72500002,,,,,,,,,,,,,,0.001352841965854168,0.00019924005027860403,1
607,1,0.06050689,0.00066827,2.00000000e-07,1.00000000e-07,72.191438,0.42187500,0.6607969999313354,0.7834875583648682,0.8612670302391052,0.9589398503303528,0.0002119868149748072,2.4521305022062734e-05,0.0002119868149748072,2.4521305022062734e-05,0.016780685633420944,0.015125085599720478,2.175516128540039,1.6505905389785767,0.608,0.0006624275702051818,0.00011674898996716365,1
608,0,,0.00053921,2.00000000e-07,1.00000000e-07,10.495342,1.00000000,,,,,,,,,,,,,,0.0005135725950822234,0.0005126987234689295,1
609,0,,0.00210394,2.00000000e-07,1.00000000e-07,12.866772,0.99374998,,,,,,,,,,,,,,0.002083105267956853,0.0004167376027908176,1
610,1,0.03864853,0.00523559,2.00000000e-07,1.00000000e-07,50.318290,0.98750001,0.6453647017478943,1.2461971044540405,0.8157316446304321,1.1822400093078613,0.0004913617740385234,6.575760926352814e-05,1.9682953933397584e-08,2.6341302472587813e-09,0.00592744629830122,0.008211269974708557,0.8895319104194641,0.5981060862541199,0.611,0.00514080049470067,0.0018957796273753047,1
611,0,,0.01201631,2.00000000e-07,1.00000000e-07,15.347061,0.98124999,,,,,,,,,,,,,,0.011626018211245537,0.007805878762155771,1
612,0,,0.00710655,2.00000000e-07,1.00000000e-07,18.005710,0.97500002,,,,,,,,,,,,,,0.00707947788760066,0.0005414087208919227,1
